use_total,datetime,use_m2,FurnaceHRV_m2,CellarOutlets_m2,WashingMachine_m2,FridgeRange_m2,DisposalDishwasher_m2,KitchenLights_m2,BedroomOutlets_m2,BedroomLights_m2,MasterOutlets_m2,MasterLights_m2,DuctHeaterHRV_m2,use_m3,ElectricRange_m3,Dryer_m3,GarageMudroomLights_m3,DiningRoomOutlets_m3,MudroomOutlets_m3,MasterBathOutlets_m3,GarageOutlets_m3,BasementOutdoorOutlets_m3,use_m4,KitchenDenLights_m4,MasterBedBathLights_m4,MasterOutlets_m4,DenOutdoorLights_m4,DenOutlets_m4,RearBasementLights_m4,KitchenOutletsEast_m4,KitchenOutletsSouth_m4,DishwasherDisposalSinkLight_m4,Refrigerator_m4,Microwave_m4,OfficeLights_m4,temperature,humidity,visibility,apparenttemperature,pressure,windspeed,cloudcover,windbearing,precipintensity,dewpoint,precipprobability,icon
1.266992221,2014-06-04 13:00:00,1.224738333,0.0562433329999999,0.12328,0.011813889,0.167534444,0.010991666,0.007693333,0.442358334,0.010355,0.082032778,0.018446112,0.293989444,0.042253888,0.006037222,0.010797222,0.025419444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.92,0.56,10.0,71.92,1009.39,5.28,0.07,266.0,0.0,55.13,0.0,clear-day
1.557008889,2014-06-04 14:00:00,1.515218889,0.057162778,0.120149445,0.011866667,0.174785,0.011550556,0.008559444,0.687126111,0.010946111,0.077272778,0.0508638879999999,0.3049361109999999,0.0417899999999999,0.005783333,0.010057223,0.025949444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.03,0.5,9.92,73.03,1008.67,5.25,0.12,269.0,0.0,53.09,0.0,clear-day
1.1906572219999998,2014-06-04 15:00:00,1.146671667,0.057412778,0.11952,0.011892222,0.123716111,0.011099445,0.007675555,0.385093333,0.024135556,0.07772,0.018865,0.3095416669999999,0.0439855549999999,0.006296111,0.011575555,0.026113889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.43,0.46,10.0,73.43,1008.44,7.29,0.03,273.0,0.0,51.37,0.0,clear-day
1.157495556,2014-06-04 16:00:00,1.112016111,0.107955556,0.130364444,0.011921111,0.134668334,0.010838889,0.006449445,0.023264444,0.010593333,0.343648889,0.018789444,0.313522222,0.045479445,0.006383334,0.013177778,0.025918333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,0.46,10.0,73.1,1008.18,6.26,0.07,264.0,0.0,51.0,0.0,clear-day
3.5157494479999998,2014-06-04 17:00:00,3.472067225,1.2106283329999998,0.143372223,0.012948889,0.243848889,0.011233333,0.455379445,0.022461112,0.013029445,1.009460556,0.041897778,0.307807222,0.043682223,0.005536111,0.012495,0.025651112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.14,0.44,10.0,73.14,1007.76,6.24,0.06,277.0,0.0,50.0,0.0,clear-day
3.472792778,2014-06-04 18:00:00,3.428590556,1.258112222,0.155078889,0.013051112,0.135623333,0.011178889,0.515497222,0.022355556,0.012969445,0.983406111,0.019031666,0.302286111,0.044202222,0.005726111,0.01268,0.025796111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.47,0.47,10.0,71.47,1007.43,4.2,0.01,278.0,0.0,50.29,0.0,clear-day
3.743400555,2014-06-04 19:00:00,3.620263333,1.249605556,0.15632,0.01303,0.142197777,0.35861,0.377333888,0.0228211109999999,0.041489445,0.8575233339999999,0.110253333,0.291078889,0.123137222,0.083400556,0.0139822219999999,0.025754444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.91,0.62,10.0,68.91,1007.88,3.7,0.03,276.0,0.0,55.25,0.0,clear-day
3.497269442,2014-06-04 20:00:00,3.452210553,1.158311666,0.120328333,0.01293,0.19111,0.6876894440000001,0.006062222,0.0223055549999999,0.012458333,0.931578889,0.018661667,0.290774444,0.045058889,0.006215,0.013496111,0.025347778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.43,0.69,9.96,66.43,1007.87,1.81,0.08,245.0,0.0,55.85,0.0,clear-day
1.902572222,2014-06-04 21:00:00,1.858661667,0.057237778,0.225111667,0.011911667,0.126513888,0.011205,0.1812599999999999,0.022213889,0.012642777,0.8920994449999999,0.018623334,0.299842222,0.043910555,0.005816111,0.012460555,0.025633889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.25,0.79,9.87,62.25,1008.14,1.77,0.0,268.0,0.0,55.58,0.0,clear-night
1.437399999,2014-06-04 22:00:00,1.391472777,0.057291111,0.221826111,0.011919444,0.114255,0.0104588889999999,0.207713334,0.022732777,0.010694444,0.3979027779999999,0.01873,0.317948889,0.045927222,0.006558889,0.013496666,0.025871667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.24,0.84,9.91,60.24,1008.34,2.33,0.01,234.0,0.0,55.48,0.0,clear-night
0.9078072250000001,2014-06-04 23:00:00,0.8613611130000001,0.0576716659999999,0.120161667,0.011946667,0.151836667,0.010451667,0.008964445,0.023451667,0.012747777,0.1117633339999999,0.018980556,0.333385,0.046446112,0.006658334,0.013643889,0.026143889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.24,0.82,9.93,60.24,1008.06,3.44,0.06,168.0,0.0,54.6,0.0,clear-night
0.961512222,2014-06-05 00:00:00,0.915616111,0.1076922229999999,0.118176111,0.011981111,0.1669666659999999,0.010389444,0.006805556,0.0231577779999999,0.009623333,0.10021,0.018851111,0.341762778,0.045896111,0.00654,0.013475,0.025881111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.41,0.86,9.91,58.41,1007.79,3.52,0.07,165.0,0.0,54.13,0.0,clear-night
2.012296666,2014-06-05 01:00:00,1.967961111,1.204950556,0.120467222,0.013047222,0.137705,0.010579444,0.006756667,0.022715,0.009567223,0.092308333,0.0189127779999999,0.330951666,0.044335555,0.006206666,0.012451666,0.025677223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.07,0.89,9.93,58.07,1007.78,2.14,0.08,179.0,0.0,54.76,0.0,clear-night
1.99689833,2014-06-05 02:00:00,1.953754997,1.198088889,0.1487855549999999,0.013028333,0.10386,0.0105861109999999,0.006827223,0.022861666,0.009566666,0.092202222,0.018912777,0.329035555,0.043143333,0.006278889,0.011143333,0.0257211109999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.63,0.9,9.84,57.63,1007.25,2.31,0.45,185.0,0.0,54.78,0.0,partly-cloudy-night
1.9791027790000004,2014-06-05 03:00:00,1.9359622240000005,1.191715555,0.143817223,0.01302,0.1001411109999999,0.010568333,0.006837223,0.022896112,0.009549444,0.0870333329999999,0.018921667,0.331462223,0.043140555,0.006282778,0.011146111,0.025711666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.17,0.87,9.82,58.17,1006.78,1.34,0.11,68.0,0.0,54.25,0.0,clear-night
1.9439872249999999,2014-06-05 04:00:00,1.900862779,1.090065,0.139355556,0.012913889,0.166183889,0.010549445,0.0067066669999999,0.0228,0.010605556,0.087199444,0.018902222,0.335581111,0.043124446,0.006253889,0.011182223,0.025688334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.43,0.89,9.86,57.43,1006.39,2.52,0.0,172.0,0.0,54.28,0.0,clear-night
0.9087466659999999,2014-06-05 05:00:00,0.8652699989999999,0.056211667,0.1311149999999999,0.011865556,0.159493333,0.010227778,0.006721111,0.022690555,0.009448333,0.087092222,0.018614444,0.35179,0.043476667,0.0065183329999999,0.011522778,0.0254355559999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3,0.89,9.81,57.3,1005.89,0.94,0.31,284.0,0.0013,54.17,0.02,partly-cloudy-night
1.037942222,2014-06-05 06:00:00,0.950328334,0.055673889,0.128851667,0.011812778,0.0958888889999999,0.009961667,0.137731666,0.02282,0.00942,0.0994611109999999,0.018499445,0.360207222,0.087613888,0.050686111,0.011761111,0.0251666659999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.28,0.91,9.28,57.28,1006.55,3.39,,222.0,0.0042,54.6,0.16,clear-day
1.5122844450000001,2014-06-05 07:00:00,1.4670711120000002,0.171582778,0.12639,0.011960556,0.145211667,0.009377777,0.4747533339999999,0.023052778,0.015287222,0.112238889,0.02084,0.356376111,0.045213333,0.007105556,0.012801666,0.025306111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.58,0.91,8.32,57.58,1006.96,2.41,,187.0,0.0141,55.07,0.55,rain
1.021071111,2014-06-05 08:00:00,0.920426665,0.107774445,0.124441667,0.0118894439999999,0.178111111,0.010287777,0.006706111,0.0229616669999999,0.009408333,0.071783333,0.018578889,0.358483888,0.100644446,0.063832778,0.011527223,0.025284445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24,0.91,9.06,58.24,1006.6,0.77,0.8,285.0,0.0111,55.77,0.52,rain
2.003162221,2014-06-05 09:00:00,1.960153889,1.203003889,0.122048889,0.012941111,0.138005555,0.010698333,0.006722778,0.0231416659999999,0.009478334,0.071596111,0.018925,0.343592223,0.043008332,0.006331666,0.011133333,0.025543333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.97,0.91,9.05,58.97,1006.88,1.59,0.31,28.0,0.0084,56.29,0.43,rain
1.939254444,2014-06-05 10:00:00,1.896456111,1.186764445,0.119396667,0.012906111,0.106148888,0.010579445,0.006766111,0.022723333,0.009463889,0.071287222,0.018725,0.331695,0.0427983329999999,0.006346666,0.011101111,0.025350556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.88,0.87,9.33,59.88,1006.46,1.14,,16.0,0.0092,56.14,0.49,rain
1.9051744449999999,2014-06-05 11:00:00,1.862440556,1.179860556,0.116823333,0.012886112,0.099818889,0.010557777,0.006798333,0.0222349999999999,0.009433889,0.071203334,0.018661667,0.314161666,0.042733889,0.006375556,0.011107222,0.025251111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.23,0.82,9.6,62.23,1006.07,0.8,0.36,119.0,0.0069,56.72,0.33,rain
1.892892222,2014-06-05 12:00:00,1.849954445,1.094966667,0.115735,0.0128272229999999,0.1743611119999999,0.010569444,0.006665,0.021582777,0.009442778,0.071748888,0.018691667,0.313363889,0.042937777,0.006368889,0.011214444,0.025354444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.02,0.77,9.87,64.02,1005.68,1.68,0.0,49.0,0.0032,56.74,0.11,clear-day
0.851845557,2014-06-05 13:00:00,0.807919445,0.055025,0.144723889,0.011847778,0.137038333,0.010303334,0.006811111,0.021441111,0.009436111,0.07285,0.0185338889999999,0.319908889,0.043926112,0.0067183339999999,0.011731667,0.025476111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.19,0.73,9.92,65.19,1005.26,1.32,0.22,64.0,0.0,56.13,0.0,clear-day
0.8106666679999999,2014-06-05 14:00:00,0.7659549999999999,0.0558272219999999,0.1399494439999999,0.011894444,0.094789444,0.010477778,0.006979444,0.023343889,0.0095405559999999,0.073051667,0.0187766669999999,0.321324445,0.0447116679999999,0.006818334,0.011904445,0.025988889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.65,9.97,67.5,1004.75,1.68,0.45,137.0,0.0,55.12,0.0,partly-cloudy-day
0.835013333,2014-06-05 15:00:00,0.790372777,0.055801667,0.138238889,0.011893333,0.116300556,0.010487222,0.006921111,0.0226105549999999,0.009546111,0.077488889,0.018771111,0.322313333,0.044640556,0.006798889,0.011887778,0.025953889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35,0.61,9.93,68.35,1004.59,3.72,0.18,320.0,0.0,54.41,0.0,clear-day
0.958615555,2014-06-05 16:00:00,0.914045554,0.105081111,0.140656111,0.011948333,0.163125,0.010458333,0.006822778,0.023132778,0.009516111,0.078446111,0.039001666,0.325857222,0.044570001,0.00677,0.011895556,0.0259044449999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,0.56,10.0,69.8,1004.23,4.6,0.31,337.0,0.0,53.58,0.0,partly-cloudy-day
2.5375405540000004,2014-06-05 17:00:00,2.4922361100000003,1.267295555,0.166478334,0.0130538889999999,0.158838888,0.009972778,0.403292222,0.023428889,0.009374444,0.078386112,0.0540683329999999,0.3080466659999999,0.045304444,0.006940555,0.012588334,0.025775555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.19,0.58,10.0,70.19,1004.3,2.17,0.3,162.0,0.0,54.52,0.0,partly-cloudy-day
2.559459999,2014-06-05 18:00:00,2.471335555,1.207525555,0.186907778,0.0130172219999999,0.22849,0.010091111,0.321750555,0.023276111,0.025797778,0.090134445,0.067225556,0.297119444,0.088124444,0.049917222,0.012386667,0.025820555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.86,0.6,10.0,68.86,1004.55,3.17,0.23,305.0,0.0,54.6,0.0,clear-day
3.089229999,2014-06-05 19:00:00,3.002598888,1.224834444,0.220947223,0.013013889,0.364402778,0.0098299999999999,0.510581666,0.023172222,0.030181666,0.208613333,0.101478889,0.295542778,0.086631111,0.0480699999999999,0.01275,0.0258111109999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.86,0.53,9.88,67.86,1005.34,7.05,0.15,285.0,0.0,50.24,0.0,clear-day
2.618371112,2014-06-05 20:00:00,2.573141112,1.0896794440000002,0.120910556,0.012901667,0.256032778,0.010023333,0.5128272229999999,0.023007222,0.009888889,0.2137794439999999,0.018944445,0.305146111,0.04523,0.006776111,0.012538333,0.025915556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.68,0.57,9.8,64.68,1006.0,5.25,0.24,273.0,0.0014,49.14,0.03,clear-day
1.441776667,2014-06-05 21:00:00,1.395973335,0.056567778,0.118071111,0.011933889,0.096329445,0.009965556,0.5137,0.023054444,0.009954445,0.216176111,0.0188427779999999,0.321377778,0.045803332,0.006970555,0.012682777,0.02615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.06,0.65,9.84,62.06,1006.76,6.13,0.24,284.0,0.0011,50.16,0.02,clear-night
1.528637778,2014-06-05 22:00:00,1.482784445,0.0556627779999999,0.125048889,0.011906666,0.176668333,0.009695,0.509451667,0.022873334,0.009848333,0.215085556,0.018793889,0.32775,0.0458533329999999,0.007081111,0.012895555,0.025876667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.71,0.72,9.65,59.71,1007.72,7.75,0.2,266.0,0.0034,50.52,0.12,clear-night
1.2261983310000002,2014-06-05 23:00:00,1.1810433320000002,0.0558661109999999,0.145748333,0.011919445,0.144007778,0.010132222,0.2561216659999999,0.023133333,0.009836667,0.178565555,0.018828889,0.326883333,0.045154999,0.006839444,0.012298889,0.026016666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.63,0.76,9.36,58.63,1008.0,5.79,0.45,265.0,0.0093,51.21,0.49,rain
0.8970672219999999,2014-06-06 00:00:00,0.8530588889999999,0.105561667,0.141036111,0.011952778,0.084818889,0.0104161109999999,0.006920555,0.0229855559999999,0.009598889,0.105024444,0.01875,0.335993889,0.044008333,0.006637778,0.011586111,0.025784444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.12,0.8,9.79,57.12,1008.47,6.7,,279.0,0.001,50.96,0.01,clear-night
1.846878333,2014-06-06 01:00:00,1.803928889,0.998693889,0.147123888,0.012796111,0.147251667,0.010602223,0.007748889,0.022631666,0.009536667,0.096343888,0.018802778,0.3323972229999999,0.042949444,0.006339444,0.011105,0.025505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.23,0.8,10.0,56.23,1008.39,5.72,,282.0,0.001,50.26,0.01,clear-night
1.7692338909999996,2014-06-06 02:00:00,1.7260577789999996,0.894491667,0.131197222,0.012725,0.150311666,0.010703889,0.006738889,0.022812778,0.0095755559999999,0.092656667,0.019082222,0.375762223,0.043176112,0.006317778,0.011141111,0.025717223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.15,0.8,10.0,56.15,1008.01,3.96,1.0,291.0,0.0,50.17,0.0,cloudy
1.651045557,2014-06-06 03:00:00,1.6075911120000002,0.8421172219999999,0.115075556,0.012691667,0.096976667,0.010726667,0.006863889,0.023028889,0.009620556,0.093520555,0.019142778,0.377826666,0.0434544449999999,0.006395,0.011191667,0.025867778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01,0.81,9.97,56.01,1008.07,5.5,,297.0,0.0,50.37,0.0,clear-night
1.7056299989999997,2014-06-06 04:00:00,1.6624033319999998,0.930544444,0.114948334,0.012746111,0.086265,0.010668888,0.00688,0.022809445,0.009579444,0.092757222,0.018985,0.356219444,0.0432266669999999,0.006382778,0.01113,0.0257138889999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.95,0.81,10.0,55.95,1008.31,6.15,0.31,262.0,0.0,50.19,0.0,partly-cloudy-night
0.901744444,2014-06-06 05:00:00,0.858317777,0.05635,0.112071111,0.0118972219999999,0.15212,0.010328889,0.006739444,0.022643889,0.009473889,0.092496666,0.0186672219999999,0.365529445,0.043426667,0.006552223,0.011446111,0.0254283329999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74,0.82,9.41,55.74,1008.64,5.64,0.76,265.0,0.0,50.25,0.0,partly-cloudy-night
1.7296077769999998,2014-06-06 06:00:00,1.3077261109999998,0.106515555,0.117945,0.011892778,0.152667778,0.009693889,0.350482222,0.022737778,0.011811112,0.1332488889999999,0.018586666,0.3721444439999999,0.421881666,0.384403889,0.012322777,0.025155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.55,0.89,6.05,54.55,1009.25,1.68,0.31,290.0,0.0011,51.48,0.02,partly-cloudy-day
1.016762221,2014-06-06 07:00:00,0.973148888,0.064642222,0.131603333,0.011842778,0.108741111,0.010147222,0.026738889,0.023025,0.009481667,0.113085,0.108265,0.365576666,0.043613333,0.006646667,0.011608333,0.025358333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56,0.86,10.0,55.56,1009.71,8.41,0.0,309.0,0.0,51.58,0.0,clear-day
1.026249444,2014-06-06 08:00:00,0.982968888,0.179477222,0.143133333,0.011953333,0.106774444,0.010265,0.026271111,0.022857222,0.009462778,0.090036111,0.018566667,0.364171667,0.043280556,0.006573334,0.011440556,0.025266666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.45,0.81,10.0,57.45,1010.25,6.12,0.39,292.0,0.0,51.76,0.0,partly-cloudy-day
1.868749441,2014-06-06 09:00:00,1.826162775,1.007229444,0.143125,0.012721111,0.159188889,0.010549444,0.006626111,0.022635,0.0094349999999999,0.076958888,0.018767777,0.358926111,0.042586666,0.006274444,0.01103,0.025282222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,0.75,10.0,59.72,1010.59,8.14,0.31,295.0,0.0,51.86,0.0,partly-cloudy-day
1.7327583319999997,2014-06-06 10:00:00,1.689920556,0.887705,0.142226667,0.012615556,0.151128889,0.010531666,0.006667778,0.021007222,0.009438334,0.0773949999999999,0.018795,0.352409444,0.0428377759999999,0.006353888,0.011166111,0.025317777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.17,0.69,10.0,62.17,1010.67,8.7,0.23,303.0,0.0,52.03,0.0,clear-day
1.5939961109999998,2014-06-06 11:00:00,1.5512538889999998,0.788259444,0.133032222,0.012521667,0.114752778,0.010486667,0.006730555,0.020396111,0.009435,0.077149445,0.018745556,0.359744444,0.0427422219999999,0.00638,0.011146111,0.025216111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.03,0.67,10.0,63.03,1010.85,8.83,0.52,318.0,0.0,51.96,0.0,partly-cloudy-day
1.986528889,2014-06-06 12:00:00,1.942787222,0.938379444,0.117352222,0.012683333,0.137542222,0.0108438889999999,0.236926667,0.021935,0.015092778,0.077336667,0.018753889,0.355941111,0.043741667,0.006636112,0.011811111,0.025294444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9,0.63,10.0,64.9,1010.87,11.67,0.31,319.0,0.0,51.9,0.0,partly-cloudy-day
0.9126272240000001,2014-06-06 13:00:00,0.8688716670000001,0.056437778,0.1175322219999999,0.011833889,0.101405,0.010478333,0.012320555,0.022278889,0.010196667,0.162726667,0.018622778,0.345038889,0.043755557,0.006575556,0.0114905559999999,0.0256894449999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.49,0.59,9.94,66.49,1010.65,9.26,0.31,327.0,0.0,51.89,0.0,partly-cloudy-day
1.735324446,2014-06-06 14:00:00,1.693358334,0.057540556,0.2272727769999999,0.01184,0.164603889,0.011550556,0.006806667,0.022478889,0.018592222,0.805682222,0.01885,0.348140556,0.041966112,0.005641111,0.010346667,0.025978334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.42,0.54,9.98,69.42,1010.15,8.83,0.75,320.0,0.0,51.94,0.0,partly-cloudy-day
1.9623333309999997,2014-06-06 15:00:00,1.874003331,0.057355555,0.219735,0.011833333,0.168804445,0.011811111,0.006869444,0.0220083329999999,0.013183889,1.004651666,0.018788889,0.338961666,0.0883299999999999,0.052499445,0.009952222,0.025878333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,0.52,10.0,69.98,1010.34,10.0,,312.0,0.0,51.73,0.0,clear-day
1.7734183350000001,2014-06-06 16:00:00,1.731993335,0.152501111,0.124975,0.011931667,0.122416667,0.011702778,0.006888889,0.022265556,0.0128061109999999,0.905086111,0.018809445,0.3426099999999999,0.041425,0.005480556,0.010051666,0.0258927779999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.08,0.51,10.0,70.08,1010.25,9.42,0.31,311.0,0.0,50.9,0.0,partly-cloudy-day
3.0400566680000005,2014-06-06 17:00:00,2.9553722230000004,1.203974445,0.121898333,0.012961667,0.122166111,0.010874444,0.437033333,0.022796667,0.011775556,0.6720900000000001,0.0190027779999999,0.320798889,0.084684445,0.047577223,0.011292778,0.025814444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48,0.53,10.0,69.48,1010.4,10.74,0.4,307.0,0.0,51.48,0.0,partly-cloudy-day
2.990782779,2014-06-06 18:00:00,2.885479445,1.240567778,0.120618333,0.013032778,0.161137778,0.010251666,0.331052222,0.023168889,0.052827778,0.367486667,0.242601667,0.322733889,0.105303334,0.067424444,0.012174445,0.025704445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58,0.54,10.0,69.58,1010.71,7.14,0.27,289.0,0.0,52.32,0.0,partly-cloudy-day
3.389164445,2014-06-06 19:00:00,3.329596667,1.215201111,0.152711111,0.012951111,0.152548333,0.711832222,0.265192778,0.022986667,0.010002778,0.355178889,0.118355,0.312636667,0.059567778,0.02012,0.01394,0.025507778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.23,0.57,10.0,68.23,1011.32,5.45,0.07,291.0,0.0,52.48,0.0,clear-day
