datetime,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Temp_Avg,Humidity_Avg
2024-04-06 12:00:00,162.61,685.4,294,725,1105,51.9,81.3
2024-04-06 12:00:00,162.61,685.4,294,725,1105,51.9,60.8
2024-04-06 12:00:00,162.61,685.4,294,725,1105,51.9,59.6
2024-04-06 13:00:00,112.622,461.4,308,37,1125,39.7,81.3
2024-04-06 13:00:00,112.622,461.4,308,37,1125,39.7,60.8
2024-04-06 13:00:00,112.622,461.4,308,37,1125,39.7,59.6
2024-04-06 13:00:00,112.622,461.4,308,37,1125,57.0,81.3
2024-04-06 13:00:00,112.622,461.4,308,37,1125,57.0,60.8
2024-04-06 13:00:00,112.622,461.4,308,37,1125,57.0,59.6
2024-04-06 13:00:00,112.622,461.4,308,37,1125,51.9,81.3
2024-04-06 13:00:00,112.622,461.4,308,37,1125,51.9,60.8
2024-04-06 13:00:00,112.622,461.4,308,37,1125,51.9,59.6
2024-04-06 14:00:00,70.178,285.0,0,10,841,39.7,81.3
2024-04-06 14:00:00,70.178,285.0,0,10,841,39.7,60.8
2024-04-06 14:00:00,70.178,285.0,0,10,841,39.7,59.6
2024-04-06 14:00:00,70.178,285.0,0,10,841,57.0,81.3
2024-04-06 14:00:00,70.178,285.0,0,10,841,57.0,60.8
2024-04-06 14:00:00,70.178,285.0,0,10,841,57.0,59.6
2024-04-06 14:00:00,70.178,285.0,0,10,841,51.9,81.3
2024-04-06 14:00:00,70.178,285.0,0,10,841,51.9,60.8
2024-04-06 14:00:00,70.178,285.0,0,10,841,51.9,59.6
2024-04-06 15:00:00,23.98,103.4,0,57,41,39.7,81.3
2024-04-06 15:00:00,23.98,103.4,0,57,41,39.7,60.8
2024-04-06 15:00:00,23.98,103.4,0,57,41,39.7,59.6
2024-04-06 15:00:00,23.98,103.4,0,57,41,57.0,81.3
2024-04-06 15:00:00,23.98,103.4,0,57,41,57.0,60.8
2024-04-06 15:00:00,23.98,103.4,0,57,41,57.0,59.6
2024-04-06 15:00:00,23.98,103.4,0,57,41,51.9,81.3
2024-04-06 15:00:00,23.98,103.4,0,57,41,51.9,60.8
2024-04-06 15:00:00,23.98,103.4,0,57,41,51.9,59.6
2024-04-06 16:00:00,28.994,123.4,0,25,41,39.7,81.3
2024-04-06 16:00:00,28.994,123.4,0,25,41,39.7,60.8
2024-04-06 16:00:00,28.994,123.4,0,25,41,39.7,59.6
2024-04-06 16:00:00,28.994,123.4,0,25,41,57.0,81.3
2024-04-06 16:00:00,28.994,123.4,0,25,41,57.0,60.8
2024-04-06 16:00:00,28.994,123.4,0,25,41,57.0,59.6
2024-04-06 16:00:00,28.994,123.4,0,25,41,51.9,81.3
2024-04-06 16:00:00,28.994,123.4,0,25,41,51.9,60.8
2024-04-06 16:00:00,28.994,123.4,0,25,41,51.9,59.6
2024-04-06 17:00:00,30.65,129.8,0,10,40,39.7,81.3
2024-04-06 17:00:00,30.65,129.8,0,10,40,39.7,60.8
2024-04-06 17:00:00,30.65,129.8,0,10,40,39.7,59.6
2024-04-06 17:00:00,30.65,129.8,0,10,40,57.0,81.3
2024-04-06 17:00:00,30.65,129.8,0,10,40,57.0,60.8
2024-04-06 17:00:00,30.65,129.8,0,10,40,57.0,59.6
2024-04-06 17:00:00,30.65,129.8,0,10,40,51.9,81.3
2024-04-06 17:00:00,30.65,129.8,0,10,40,51.9,60.8
2024-04-06 17:00:00,30.65,129.8,0,10,40,51.9,59.6
2024-04-06 18:00:00,53.998,224.2,0,14,187,39.7,81.3
2024-04-06 18:00:00,53.998,224.2,0,14,187,39.7,60.8
2024-04-06 18:00:00,53.998,224.2,0,14,187,39.7,59.6
2024-04-06 18:00:00,53.998,224.2,0,14,187,57.0,81.3
2024-04-06 18:00:00,53.998,224.2,0,14,187,57.0,60.8
2024-04-06 18:00:00,53.998,224.2,0,14,187,57.0,59.6
2024-04-06 18:00:00,53.998,224.2,0,14,187,51.9,81.3
2024-04-06 18:00:00,53.998,224.2,0,14,187,51.9,60.8
2024-04-06 18:00:00,53.998,224.2,0,14,187,51.9,59.6
2024-04-06 19:00:00,139.036,592.0,0,63,1059,39.7,81.3
2024-04-06 19:00:00,139.036,592.0,0,63,1059,39.7,60.8
2024-04-06 19:00:00,139.036,592.0,0,63,1059,39.7,59.6
2024-04-06 19:00:00,139.036,592.0,0,63,1059,57.0,81.3
2024-04-06 19:00:00,139.036,592.0,0,63,1059,57.0,60.8
2024-04-06 19:00:00,139.036,592.0,0,63,1059,57.0,59.6
2024-04-06 19:00:00,139.036,592.0,0,63,1059,51.9,81.3
2024-04-06 19:00:00,139.036,592.0,0,63,1059,51.9,60.8
2024-04-06 19:00:00,139.036,592.0,0,63,1059,51.9,59.6
2024-04-06 20:00:00,160.714,677.0,0,0,874,39.7,81.3
2024-04-06 20:00:00,160.714,677.0,0,0,874,39.7,60.8
2024-04-06 20:00:00,160.714,677.0,0,0,874,39.7,59.6
2024-04-06 20:00:00,160.714,677.0,0,0,874,57.0,81.3
2024-04-06 20:00:00,160.714,677.0,0,0,874,57.0,60.8
2024-04-06 20:00:00,160.714,677.0,0,0,874,57.0,59.6
2024-04-06 20:00:00,160.714,677.0,0,0,874,51.9,81.3
2024-04-06 20:00:00,160.714,677.0,0,0,874,51.9,60.8
2024-04-06 20:00:00,160.714,677.0,0,0,874,51.9,59.6
2024-04-06 21:00:00,136.726,571.8,0,0,39,39.7,81.3
2024-04-06 21:00:00,136.726,571.8,0,0,39,39.7,60.8
2024-04-06 21:00:00,136.726,571.8,0,0,39,39.7,59.6
2024-04-06 21:00:00,136.726,571.8,0,0,39,57.0,81.3
2024-04-06 21:00:00,136.726,571.8,0,0,39,57.0,60.8
2024-04-06 21:00:00,136.726,571.8,0,0,39,57.0,59.6
2024-04-06 21:00:00,136.726,571.8,0,0,39,51.9,81.3
2024-04-06 21:00:00,136.726,571.8,0,0,39,51.9,60.8
2024-04-06 21:00:00,136.726,571.8,0,0,39,51.9,59.6
2024-04-06 22:00:00,109.05,458.0,0,19,40,39.7,81.3
2024-04-06 22:00:00,109.05,458.0,0,19,40,39.7,60.8
2024-04-06 22:00:00,109.05,458.0,0,19,40,39.7,59.6
2024-04-06 22:00:00,109.05,458.0,0,19,40,57.0,81.3
2024-04-06 22:00:00,109.05,458.0,0,19,40,57.0,60.8
2024-04-06 22:00:00,109.05,458.0,0,19,40,57.0,59.6
2024-04-06 22:00:00,109.05,458.0,0,19,40,51.9,81.3
2024-04-06 22:00:00,109.05,458.0,0,19,40,51.9,60.8
2024-04-06 22:00:00,109.05,458.0,0,19,40,51.9,59.6
2024-04-06 23:00:00,58.018,240.8,0,38,41,39.7,81.3
2024-04-06 23:00:00,58.018,240.8,0,38,41,39.7,60.8
2024-04-06 23:00:00,58.018,240.8,0,38,41,39.7,59.6
2024-04-06 23:00:00,58.018,240.8,0,38,41,57.0,81.3
2024-04-06 23:00:00,58.018,240.8,0,38,41,57.0,60.8
2024-04-06 23:00:00,58.018,240.8,0,38,41,57.0,59.6
2024-04-06 23:00:00,58.018,240.8,0,38,41,51.9,81.3
2024-04-06 23:00:00,58.018,240.8,0,38,41,51.9,60.8
2024-04-06 23:00:00,58.018,240.8,0,38,41,51.9,59.6
2024-04-07 00:00:00,28.624,118.6,0,0,40,37.9,79.2
2024-04-07 00:00:00,28.624,118.6,0,0,40,37.9,75.2
2024-04-07 00:00:00,28.624,118.6,0,0,40,37.9,69.7
2024-04-07 00:00:00,28.624,118.6,0,0,40,54.5,79.2
2024-04-07 00:00:00,28.624,118.6,0,0,40,54.5,75.2
2024-04-07 00:00:00,28.624,118.6,0,0,40,54.5,69.7
2024-04-07 00:00:00,28.624,118.6,0,0,40,53.6,79.2
2024-04-07 00:00:00,28.624,118.6,0,0,40,53.6,75.2
2024-04-07 00:00:00,28.624,118.6,0,0,40,53.6,69.7
2024-04-07 01:00:00,19.026,78.8,0,0,42,37.9,79.2
2024-04-07 01:00:00,19.026,78.8,0,0,42,37.9,75.2
2024-04-07 01:00:00,19.026,78.8,0,0,42,37.9,69.7
2024-04-07 01:00:00,19.026,78.8,0,0,42,54.5,79.2
2024-04-07 01:00:00,19.026,78.8,0,0,42,54.5,75.2
2024-04-07 01:00:00,19.026,78.8,0,0,42,54.5,69.7
2024-04-07 01:00:00,19.026,78.8,0,0,42,53.6,79.2
2024-04-07 01:00:00,19.026,78.8,0,0,42,53.6,75.2
2024-04-07 01:00:00,19.026,78.8,0,0,42,53.6,69.7
2024-04-07 02:00:00,25.832,106.0,0,22,137,37.9,79.2
2024-04-07 02:00:00,25.832,106.0,0,22,137,37.9,75.2
2024-04-07 02:00:00,25.832,106.0,0,22,137,37.9,69.7
2024-04-07 02:00:00,25.832,106.0,0,22,137,54.5,79.2
2024-04-07 02:00:00,25.832,106.0,0,22,137,54.5,75.2
2024-04-07 02:00:00,25.832,106.0,0,22,137,54.5,69.7
2024-04-07 02:00:00,25.832,106.0,0,22,137,53.6,79.2
2024-04-07 02:00:00,25.832,106.0,0,22,137,53.6,75.2
2024-04-07 02:00:00,25.832,106.0,0,22,137,53.6,69.7
2024-04-07 03:00:00,46.452,188.4,0,33,479,37.9,79.2
2024-04-07 03:00:00,46.452,188.4,0,33,479,37.9,75.2
2024-04-07 03:00:00,46.452,188.4,0,33,479,37.9,69.7
2024-04-07 03:00:00,46.452,188.4,0,33,479,54.5,79.2
2024-04-07 03:00:00,46.452,188.4,0,33,479,54.5,75.2
2024-04-07 03:00:00,46.452,188.4,0,33,479,54.5,69.7
2024-04-07 03:00:00,46.452,188.4,0,33,479,53.6,79.2
2024-04-07 03:00:00,46.452,188.4,0,33,479,53.6,75.2
2024-04-07 03:00:00,46.452,188.4,0,33,479,53.6,69.7
2024-04-07 04:00:00,18.452,74.8,0,0,41,37.9,79.2
2024-04-07 04:00:00,18.452,74.8,0,0,41,37.9,75.2
2024-04-07 04:00:00,18.452,74.8,0,0,41,37.9,69.7
2024-04-07 04:00:00,18.452,74.8,0,0,41,54.5,79.2
2024-04-07 04:00:00,18.452,74.8,0,0,41,54.5,75.2
2024-04-07 04:00:00,18.452,74.8,0,0,41,54.5,69.7
2024-04-07 04:00:00,18.452,74.8,0,0,41,53.6,79.2
2024-04-07 04:00:00,18.452,74.8,0,0,41,53.6,75.2
2024-04-07 04:00:00,18.452,74.8,0,0,41,53.6,69.7
2024-04-07 05:00:00,19.092,78.4,0,0,41,37.9,79.2
2024-04-07 05:00:00,19.092,78.4,0,0,41,37.9,75.2
2024-04-07 05:00:00,19.092,78.4,0,0,41,37.9,69.7
2024-04-07 05:00:00,19.092,78.4,0,0,41,54.5,79.2
2024-04-07 05:00:00,19.092,78.4,0,0,41,54.5,75.2
2024-04-07 05:00:00,19.092,78.4,0,0,41,54.5,69.7
2024-04-07 05:00:00,19.092,78.4,0,0,41,53.6,79.2
2024-04-07 05:00:00,19.092,78.4,0,0,41,53.6,75.2
2024-04-07 05:00:00,19.092,78.4,0,0,41,53.6,69.7
2024-04-07 06:00:00,40.046,172.4,0,15,40,37.9,79.2
2024-04-07 06:00:00,40.046,172.4,0,15,40,37.9,75.2
2024-04-07 06:00:00,40.046,172.4,0,15,40,37.9,69.7
2024-04-07 06:00:00,40.046,172.4,0,15,40,54.5,79.2
2024-04-07 06:00:00,40.046,172.4,0,15,40,54.5,75.2
2024-04-07 06:00:00,40.046,172.4,0,15,40,54.5,69.7
2024-04-07 06:00:00,40.046,172.4,0,15,40,53.6,79.2
2024-04-07 06:00:00,40.046,172.4,0,15,40,53.6,75.2
2024-04-07 06:00:00,40.046,172.4,0,15,40,53.6,69.7
2024-04-07 07:00:00,81.468,345.4,0,39,424,37.9,79.2
2024-04-07 07:00:00,81.468,345.4,0,39,424,37.9,75.2
2024-04-07 07:00:00,81.468,345.4,0,39,424,37.9,69.7
2024-04-07 07:00:00,81.468,345.4,0,39,424,54.5,79.2
2024-04-07 07:00:00,81.468,345.4,0,39,424,54.5,75.2
2024-04-07 07:00:00,81.468,345.4,0,39,424,54.5,69.7
2024-04-07 07:00:00,81.468,345.4,0,39,424,53.6,79.2
2024-04-07 07:00:00,81.468,345.4,0,39,424,53.6,75.2
2024-04-07 07:00:00,81.468,345.4,0,39,424,53.6,69.7
2024-04-07 08:00:00,123.616,512.2,547,0,1113,37.9,79.2
2024-04-07 08:00:00,123.616,512.2,547,0,1113,37.9,75.2
2024-04-07 08:00:00,123.616,512.2,547,0,1113,37.9,69.7
2024-04-07 08:00:00,123.616,512.2,547,0,1113,54.5,79.2
2024-04-07 08:00:00,123.616,512.2,547,0,1113,54.5,75.2
2024-04-07 08:00:00,123.616,512.2,547,0,1113,54.5,69.7
2024-04-07 08:00:00,123.616,512.2,547,0,1113,53.6,79.2
2024-04-07 08:00:00,123.616,512.2,547,0,1113,53.6,75.2
2024-04-07 08:00:00,123.616,512.2,547,0,1113,53.6,69.7
2024-04-07 09:00:00,121.466,506.2,605,0,1102,37.9,79.2
2024-04-07 09:00:00,121.466,506.2,605,0,1102,37.9,75.2
2024-04-07 09:00:00,121.466,506.2,605,0,1102,37.9,69.7
2024-04-07 09:00:00,121.466,506.2,605,0,1102,54.5,79.2
2024-04-07 09:00:00,121.466,506.2,605,0,1102,54.5,75.2
2024-04-07 09:00:00,121.466,506.2,605,0,1102,54.5,69.7
2024-04-07 09:00:00,121.466,506.2,605,0,1102,53.6,79.2
2024-04-07 09:00:00,121.466,506.2,605,0,1102,53.6,75.2
2024-04-07 09:00:00,121.466,506.2,605,0,1102,53.6,69.7
2024-04-07 10:00:00,84.962,349.8,1,9,1116,37.9,79.2
2024-04-07 10:00:00,84.962,349.8,1,9,1116,37.9,75.2
2024-04-07 10:00:00,84.962,349.8,1,9,1116,37.9,69.7
2024-04-07 10:00:00,84.962,349.8,1,9,1116,54.5,79.2
2024-04-07 10:00:00,84.962,349.8,1,9,1116,54.5,75.2
2024-04-07 10:00:00,84.962,349.8,1,9,1116,54.5,69.7
2024-04-07 10:00:00,84.962,349.8,1,9,1116,53.6,79.2
2024-04-07 10:00:00,84.962,349.8,1,9,1116,53.6,75.2
2024-04-07 10:00:00,84.962,349.8,1,9,1116,53.6,69.7
2024-04-07 11:00:00,86.096,356.0,0,46,1105,37.9,79.2
2024-04-07 11:00:00,86.096,356.0,0,46,1105,37.9,75.2
2024-04-07 11:00:00,86.096,356.0,0,46,1105,37.9,69.7
2024-04-07 11:00:00,86.096,356.0,0,46,1105,54.5,79.2
2024-04-07 11:00:00,86.096,356.0,0,46,1105,54.5,75.2
2024-04-07 11:00:00,86.096,356.0,0,46,1105,54.5,69.7
2024-04-07 11:00:00,86.096,356.0,0,46,1105,53.6,79.2
2024-04-07 11:00:00,86.096,356.0,0,46,1105,53.6,75.2
2024-04-07 11:00:00,86.096,356.0,0,46,1105,53.6,69.7
2024-04-07 12:00:00,73.606,305.4,0,0,937,37.9,79.2
2024-04-07 12:00:00,73.606,305.4,0,0,937,37.9,75.2
2024-04-07 12:00:00,73.606,305.4,0,0,937,37.9,69.7
2024-04-07 12:00:00,73.606,305.4,0,0,937,54.5,79.2
2024-04-07 12:00:00,73.606,305.4,0,0,937,54.5,75.2
2024-04-07 12:00:00,73.606,305.4,0,0,937,54.5,69.7
2024-04-07 12:00:00,73.606,305.4,0,0,937,53.6,79.2
2024-04-07 12:00:00,73.606,305.4,0,0,937,53.6,75.2
2024-04-07 12:00:00,73.606,305.4,0,0,937,53.6,69.7
2024-04-07 13:00:00,27.352,122.6,0,0,41,37.9,79.2
2024-04-07 13:00:00,27.352,122.6,0,0,41,37.9,75.2
2024-04-07 13:00:00,27.352,122.6,0,0,41,37.9,69.7
2024-04-07 13:00:00,27.352,122.6,0,0,41,54.5,79.2
2024-04-07 13:00:00,27.352,122.6,0,0,41,54.5,75.2
2024-04-07 13:00:00,27.352,122.6,0,0,41,54.5,69.7
2024-04-07 13:00:00,27.352,122.6,0,0,41,53.6,79.2
2024-04-07 13:00:00,27.352,122.6,0,0,41,53.6,75.2
2024-04-07 13:00:00,27.352,122.6,0,0,41,53.6,69.7
2024-04-07 14:00:00,33.024,144.8,0,12,42,37.9,79.2
2024-04-07 14:00:00,33.024,144.8,0,12,42,37.9,75.2
2024-04-07 14:00:00,33.024,144.8,0,12,42,37.9,69.7
2024-04-07 14:00:00,33.024,144.8,0,12,42,54.5,79.2
2024-04-07 14:00:00,33.024,144.8,0,12,42,54.5,75.2
2024-04-07 14:00:00,33.024,144.8,0,12,42,54.5,69.7
2024-04-07 14:00:00,33.024,144.8,0,12,42,53.6,79.2
2024-04-07 14:00:00,33.024,144.8,0,12,42,53.6,75.2
2024-04-07 14:00:00,33.024,144.8,0,12,42,53.6,69.7
2024-04-07 15:00:00,26.708,119.2,0,44,41,37.9,79.2
2024-04-07 15:00:00,26.708,119.2,0,44,41,37.9,75.2
2024-04-07 15:00:00,26.708,119.2,0,44,41,37.9,69.7
2024-04-07 15:00:00,26.708,119.2,0,44,41,54.5,79.2
2024-04-07 15:00:00,26.708,119.2,0,44,41,54.5,75.2
2024-04-07 15:00:00,26.708,119.2,0,44,41,54.5,69.7
2024-04-07 15:00:00,26.708,119.2,0,44,41,53.6,79.2
2024-04-07 15:00:00,26.708,119.2,0,44,41,53.6,75.2
2024-04-07 15:00:00,26.708,119.2,0,44,41,53.6,69.7
2024-04-07 16:00:00,28.26,124.8,0,0,41,37.9,79.2
2024-04-07 16:00:00,28.26,124.8,0,0,41,37.9,75.2
2024-04-07 16:00:00,28.26,124.8,0,0,41,37.9,69.7
2024-04-07 16:00:00,28.26,124.8,0,0,41,54.5,79.2
2024-04-07 16:00:00,28.26,124.8,0,0,41,54.5,75.2
2024-04-07 16:00:00,28.26,124.8,0,0,41,54.5,69.7
2024-04-07 16:00:00,28.26,124.8,0,0,41,53.6,79.2
2024-04-07 16:00:00,28.26,124.8,0,0,41,53.6,75.2
2024-04-07 16:00:00,28.26,124.8,0,0,41,53.6,69.7
2024-04-07 17:00:00,21.584,94.4,0,0,41,37.9,79.2
2024-04-07 17:00:00,21.584,94.4,0,0,41,37.9,75.2
2024-04-07 17:00:00,21.584,94.4,0,0,41,37.9,69.7
2024-04-07 17:00:00,21.584,94.4,0,0,41,54.5,79.2
2024-04-07 17:00:00,21.584,94.4,0,0,41,54.5,75.2
2024-04-07 17:00:00,21.584,94.4,0,0,41,54.5,69.7
2024-04-07 17:00:00,21.584,94.4,0,0,41,53.6,79.2
2024-04-07 17:00:00,21.584,94.4,0,0,41,53.6,75.2
2024-04-07 17:00:00,21.584,94.4,0,0,41,53.6,69.7
2024-04-07 18:00:00,25.814,114.8,3,86,41,37.9,79.2
2024-04-07 18:00:00,25.814,114.8,3,86,41,37.9,75.2
2024-04-07 18:00:00,25.814,114.8,3,86,41,37.9,69.7
2024-04-07 18:00:00,25.814,114.8,3,86,41,54.5,79.2
2024-04-07 18:00:00,25.814,114.8,3,86,41,54.5,75.2
2024-04-07 18:00:00,25.814,114.8,3,86,41,54.5,69.7
2024-04-07 18:00:00,25.814,114.8,3,86,41,53.6,79.2
2024-04-07 18:00:00,25.814,114.8,3,86,41,53.6,75.2
2024-04-07 18:00:00,25.814,114.8,3,86,41,53.6,69.7
2024-04-07 19:00:00,186.928,783.2,1264,310,866,37.9,79.2
2024-04-07 19:00:00,186.928,783.2,1264,310,866,37.9,75.2
2024-04-07 19:00:00,186.928,783.2,1264,310,866,37.9,69.7
2024-04-07 19:00:00,186.928,783.2,1264,310,866,54.5,79.2
2024-04-07 19:00:00,186.928,783.2,1264,310,866,54.5,75.2
2024-04-07 19:00:00,186.928,783.2,1264,310,866,54.5,69.7
2024-04-07 19:00:00,186.928,783.2,1264,310,866,53.6,79.2
2024-04-07 19:00:00,186.928,783.2,1264,310,866,53.6,75.2
2024-04-07 19:00:00,186.928,783.2,1264,310,866,53.6,69.7
2024-04-07 20:00:00,149.74,626.0,0,0,1101,37.9,79.2
2024-04-07 20:00:00,149.74,626.0,0,0,1101,37.9,75.2
2024-04-07 20:00:00,149.74,626.0,0,0,1101,37.9,69.7
2024-04-07 20:00:00,149.74,626.0,0,0,1101,54.5,79.2
2024-04-07 20:00:00,149.74,626.0,0,0,1101,54.5,75.2
2024-04-07 20:00:00,149.74,626.0,0,0,1101,54.5,69.7
2024-04-07 20:00:00,149.74,626.0,0,0,1101,53.6,79.2
2024-04-07 20:00:00,149.74,626.0,0,0,1101,53.6,75.2
2024-04-07 20:00:00,149.74,626.0,0,0,1101,53.6,69.7
2024-04-07 21:00:00,163.568,684.4,0,0,552,37.9,79.2
2024-04-07 21:00:00,163.568,684.4,0,0,552,37.9,75.2
2024-04-07 21:00:00,163.568,684.4,0,0,552,37.9,69.7
2024-04-07 21:00:00,163.568,684.4,0,0,552,54.5,79.2
2024-04-07 21:00:00,163.568,684.4,0,0,552,54.5,75.2
2024-04-07 21:00:00,163.568,684.4,0,0,552,54.5,69.7
2024-04-07 21:00:00,163.568,684.4,0,0,552,53.6,79.2
2024-04-07 21:00:00,163.568,684.4,0,0,552,53.6,75.2
2024-04-07 21:00:00,163.568,684.4,0,0,552,53.6,69.7
2024-04-07 22:00:00,84.652,355.6,0,28,41,37.9,79.2
2024-04-07 22:00:00,84.652,355.6,0,28,41,37.9,75.2
2024-04-07 22:00:00,84.652,355.6,0,28,41,37.9,69.7
2024-04-07 22:00:00,84.652,355.6,0,28,41,54.5,79.2
2024-04-07 22:00:00,84.652,355.6,0,28,41,54.5,75.2
2024-04-07 22:00:00,84.652,355.6,0,28,41,54.5,69.7
2024-04-07 22:00:00,84.652,355.6,0,28,41,53.6,79.2
2024-04-07 22:00:00,84.652,355.6,0,28,41,53.6,75.2
2024-04-07 22:00:00,84.652,355.6,0,28,41,53.6,69.7
2024-04-07 23:00:00,22.47,95.0,0,28,42,37.9,79.2
2024-04-07 23:00:00,22.47,95.0,0,28,42,37.9,75.2
2024-04-07 23:00:00,22.47,95.0,0,28,42,37.9,69.7
2024-04-07 23:00:00,22.47,95.0,0,28,42,54.5,79.2
2024-04-07 23:00:00,22.47,95.0,0,28,42,54.5,75.2
2024-04-07 23:00:00,22.47,95.0,0,28,42,54.5,69.7
2024-04-07 23:00:00,22.47,95.0,0,28,42,53.6,79.2
2024-04-07 23:00:00,22.47,95.0,0,28,42,53.6,75.2
2024-04-07 23:00:00,22.47,95.0,0,28,42,53.6,69.7
2024-04-08 00:00:00,19.474,81.4,0,0,41,40.5,68.9
2024-04-08 00:00:00,19.474,81.4,0,0,41,40.5,86.3
2024-04-08 00:00:00,19.474,81.4,0,0,41,40.5,77.9
2024-04-08 00:00:00,19.474,81.4,0,0,41,50.0,68.9
2024-04-08 00:00:00,19.474,81.4,0,0,41,50.0,86.3
2024-04-08 00:00:00,19.474,81.4,0,0,41,50.0,77.9
2024-04-08 00:00:00,19.474,81.4,0,0,41,51.0,68.9
2024-04-08 00:00:00,19.474,81.4,0,0,41,51.0,86.3
2024-04-08 00:00:00,19.474,81.4,0,0,41,51.0,77.9
2024-04-08 01:00:00,19.186,79.0,0,0,41,40.5,68.9
2024-04-08 01:00:00,19.186,79.0,0,0,41,40.5,86.3
2024-04-08 01:00:00,19.186,79.0,0,0,41,40.5,77.9
2024-04-08 01:00:00,19.186,79.0,0,0,41,50.0,68.9
2024-04-08 01:00:00,19.186,79.0,0,0,41,50.0,86.3
2024-04-08 01:00:00,19.186,79.0,0,0,41,50.0,77.9
2024-04-08 01:00:00,19.186,79.0,0,0,41,51.0,68.9
2024-04-08 01:00:00,19.186,79.0,0,0,41,51.0,86.3
2024-04-08 01:00:00,19.186,79.0,0,0,41,51.0,77.9
2024-04-08 02:00:00,20.516,85.2,0,31,42,40.5,68.9
2024-04-08 02:00:00,20.516,85.2,0,31,42,40.5,86.3
2024-04-08 02:00:00,20.516,85.2,0,31,42,40.5,77.9
2024-04-08 02:00:00,20.516,85.2,0,31,42,50.0,68.9
2024-04-08 02:00:00,20.516,85.2,0,31,42,50.0,86.3
2024-04-08 02:00:00,20.516,85.2,0,31,42,50.0,77.9
2024-04-08 02:00:00,20.516,85.2,0,31,42,51.0,68.9
2024-04-08 02:00:00,20.516,85.2,0,31,42,51.0,86.3
2024-04-08 02:00:00,20.516,85.2,0,31,42,51.0,77.9
2024-04-08 03:00:00,29.612,123.4,0,25,202,40.5,68.9
2024-04-08 03:00:00,29.612,123.4,0,25,202,40.5,86.3
2024-04-08 03:00:00,29.612,123.4,0,25,202,40.5,77.9
2024-04-08 03:00:00,29.612,123.4,0,25,202,50.0,68.9
2024-04-08 03:00:00,29.612,123.4,0,25,202,50.0,86.3
2024-04-08 03:00:00,29.612,123.4,0,25,202,50.0,77.9
2024-04-08 03:00:00,29.612,123.4,0,25,202,51.0,68.9
2024-04-08 03:00:00,29.612,123.4,0,25,202,51.0,86.3
2024-04-08 03:00:00,29.612,123.4,0,25,202,51.0,77.9
2024-04-08 04:00:00,46.64,191.0,0,0,504,40.5,68.9
2024-04-08 04:00:00,46.64,191.0,0,0,504,40.5,86.3
2024-04-08 04:00:00,46.64,191.0,0,0,504,40.5,77.9
2024-04-08 04:00:00,46.64,191.0,0,0,504,50.0,68.9
2024-04-08 04:00:00,46.64,191.0,0,0,504,50.0,86.3
2024-04-08 04:00:00,46.64,191.0,0,0,504,50.0,77.9
2024-04-08 04:00:00,46.64,191.0,0,0,504,51.0,68.9
2024-04-08 04:00:00,46.64,191.0,0,0,504,51.0,86.3
2024-04-08 04:00:00,46.64,191.0,0,0,504,51.0,77.9
2024-04-08 05:00:00,18.518,76.2,0,0,41,40.5,68.9
2024-04-08 05:00:00,18.518,76.2,0,0,41,40.5,86.3
2024-04-08 05:00:00,18.518,76.2,0,0,41,40.5,77.9
2024-04-08 05:00:00,18.518,76.2,0,0,41,50.0,68.9
2024-04-08 05:00:00,18.518,76.2,0,0,41,50.0,86.3
2024-04-08 05:00:00,18.518,76.2,0,0,41,50.0,77.9
2024-04-08 05:00:00,18.518,76.2,0,0,41,51.0,68.9
2024-04-08 05:00:00,18.518,76.2,0,0,41,51.0,86.3
2024-04-08 05:00:00,18.518,76.2,0,0,41,51.0,77.9
2024-04-08 06:00:00,90.85,380.0,0,21,436,40.5,68.9
2024-04-08 06:00:00,90.85,380.0,0,21,436,40.5,86.3
2024-04-08 06:00:00,90.85,380.0,0,21,436,40.5,77.9
2024-04-08 06:00:00,90.85,380.0,0,21,436,50.0,68.9
2024-04-08 06:00:00,90.85,380.0,0,21,436,50.0,86.3
2024-04-08 06:00:00,90.85,380.0,0,21,436,50.0,77.9
2024-04-08 06:00:00,90.85,380.0,0,21,436,51.0,68.9
2024-04-08 06:00:00,90.85,380.0,0,21,436,51.0,86.3
2024-04-08 06:00:00,90.85,380.0,0,21,436,51.0,77.9
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,40.5,68.9
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,40.5,86.3
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,40.5,77.9
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,50.0,68.9
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,50.0,86.3
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,50.0,77.9
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,51.0,68.9
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,51.0,86.3
2024-04-08 07:00:00,209.95,883.4,19,1324,1091,51.0,77.9
2024-04-08 08:00:00,168.188,696.6,550,495,1124,40.5,68.9
2024-04-08 08:00:00,168.188,696.6,550,495,1124,40.5,86.3
2024-04-08 08:00:00,168.188,696.6,550,495,1124,40.5,77.9
2024-04-08 08:00:00,168.188,696.6,550,495,1124,50.0,68.9
2024-04-08 08:00:00,168.188,696.6,550,495,1124,50.0,86.3
